date,channel_grouping,spend,revenue,spend_share_of_total,day_of_week,is_weekend,spend_lag_1,spend_lag_7,spend_lag_14,spend_rolling_mean_7d,revenue_rolling_mean_7d,spend_rolling_mean_14d,revenue_rolling_mean_14d,spend_rolling_mean_30d,revenue_rolling_mean_30d
2025-09-21,Organic_Search,0.0,715.15,0.0,Sunday,True,0.0,0.0,0.0,0.0,462.71285714285716,0.0,477.5007142857143,0.0,462.08699999999993
2025-09-22,Organic_Search,0.0,508.92,0.0,Monday,False,0.0,0.0,0.0,0.0,442.83571428571435,0.0,507.8307142857143,0.0,484.57666666666665
2025-09-23,Organic_Search,0.0,1390.53,0.0,Tuesday,False,0.0,0.0,0.0,0.0,427.0785714285715,0.0,504.305,0.0,495.42366666666663
2025-09-24,Organic_Search,0.0,1047.48,0.0,Wednesday,False,0.0,0.0,0.0,0.0,551.3671428571429,0.0,579.6707142857142,0.0,507.2103333333333
2025-09-25,Organic_Search,0.0,401.48,0.0,Thursday,False,0.0,0.0,0.0,0.0,662.8685714285714,0.0,632.5214285714285,0.0,530.8843333333333
2025-09-26,Organic_Search,0.0,685.98,0.0,Friday,False,0.0,0.0,0.0,0.0,672.5485714285714,0.0,635.2014285714287,0.0,538.4873333333333
2025-09-27,Organic_Search,0.0,999.84,0.0,Saturday,True,0.0,0.0,0.0,0.0,760.6042857142858,0.0,641.4228571428572,0.0,556.7346666666667
2025-09-28,Organic_Search,0.0,547.73,0.0,Sunday,True,0.0,0.0,0.0,0.0,821.34,0.0,642.0264285714286,0.0,584.2710000000001
2025-09-29,Organic_Search,0.0,888.6600000000001,0.0,Monday,False,0.0,0.0,0.0,0.0,797.4228571428572,0.0,620.1292857142859,0.0,595.0873333333333
2025-09-30,Organic_Search,0.0,419.4,0.0,Tuesday,False,0.0,0.0,0.0,0.0,851.6714285714287,0.0,639.375,0.0,606.9060000000001
2025-10-01,Organic_Search,0.0,884.02,0.0,Wednesday,False,0.0,0.0,0.0,0.0,712.9385714285714,0.0,632.1528571428571,0.0,601.234
2025-10-02,Organic_Search,0.0,431.75,0.0,Thursday,False,0.0,0.0,0.0,0.0,689.5871428571429,0.0,676.2278571428571,0.0,612.95
2025-10-03,Organic_Search,0.0,788.25,0.0,Friday,False,0.0,0.0,0.0,0.0,693.9114285714287,0.0,683.2299999999999,0.0,607.9393333333333
2025-10-04,Organic_Search,0.0,809.13,0.0,Saturday,True,0.0,0.0,0.0,0.0,708.5214285714285,0.0,734.5628571428571,0.0,622.841
2025-10-05,Organic_Search,0.0,1490.13,0.0,Sunday,True,0.0,0.0,0.0,0.0,681.2771428571428,0.0,751.3085714285716,0.0,622.1039999999999
2025-10-06,Organic_Search,0.0,547.96,0.0,Monday,False,0.0,0.0,0.0,0.0,815.9057142857143,0.0,806.6642857142857,0.0,646.383
2025-10-07,Organic_Search,0.0,559.83,0.0,Tuesday,False,0.0,0.0,0.0,0.0,767.2342857142856,0.0,809.4528571428572,0.0,641.3806666666666
2025-10-08,Organic_Search,0.0,516.65,0.0,Wednesday,False,0.0,0.0,0.0,0.0,787.2957142857143,0.0,750.117142857143,0.0,650.3573333333334
2025-10-09,Organic_Search,0.0,831.47,0.0,Thursday,False,0.0,0.0,0.0,0.0,734.8142857142858,0.0,712.2007142857144,0.0,648.9696666666666
2025-10-10,Organic_Search,0.0,999.15,0.0,Friday,False,0.0,0.0,0.0,0.0,791.917142857143,0.0,742.9142857142857,0.0,665.505
2025-10-11,Organic_Search,0.0,495.44,0.0,Saturday,True,0.0,0.0,0.0,0.0,822.0457142857142,0.0,765.2835714285713,0.0,688.5576666666668
2025-10-12,Organic_Search,0.0,639.78,0.0,Sunday,True,0.0,0.0,0.0,0.0,777.2328571428573,0.0,729.255,0.0,692.9403333333333
2025-10-13,Organic_Search,0.0,1893.02,0.0,Monday,False,0.0,0.0,0.0,0.0,655.7542857142856,0.0,735.83,0.0,694.3036666666667
2025-10-14,Organic_Search,0.0,1711.37,0.0,Tuesday,False,0.0,0.0,0.0,0.0,847.9057142857143,0.0,807.5699999999999,0.0,724.3580000000001
2025-10-15,Organic_Search,0.0,339.59,0.0,Wednesday,False,0.0,0.0,0.0,0.0,1012.4114285714286,0.0,899.8535714285715,0.0,752.9273333333333
2025-10-16,Organic_Search,0.0,543.03,0.0,Thursday,False,0.0,0.0,0.0,0.0,987.1171428571428,0.0,860.9657142857143,0.0,743.6063333333333
2025-10-17,Organic_Search,0.0,166.31,0.0,Friday,False,0.0,0.0,0.0,0.0,945.9114285714286,0.0,868.9142857142857,0.0,744.3570000000001
2025-10-18,Organic_Search,0.0,769.4,0.0,Saturday,True,0.0,0.0,0.0,0.0,826.9342857142856,0.0,824.49,0.0,741.0016666666667
2025-10-19,Organic_Search,0.0,654.1,0.0,Sunday,True,0.0,0.0,0.0,0.0,866.0714285714286,0.0,821.6521428571428,0.0,755.5243333333333
2025-10-20,Organic_Search,0.0,576.3,0.0,Monday,False,0.0,0.0,0.0,0.0,868.1171428571428,0.0,761.9357142857143,0.0,775.0079999999999
2025-10-21,Organic_Search,0.0,862.74,0.0,Tuesday,False,0.0,0.0,0.0,0.0,680.0142857142856,0.0,763.9599999999999,0.0,775.0616666666666
2025-10-22,Organic_Search,0.0,848.39,0.0,Wednesday,False,0.0,0.0,0.0,0.0,558.7814285714286,0.0,785.5964285714284,0.0,779.9813333333333
2025-10-23,Organic_Search,0.0,464.33000000000004,0.0,Thursday,False,0.0,0.0,0.0,0.0,631.4671428571429,0.0,809.2921428571428,0.0,791.297
2025-10-24,Organic_Search,0.0,625.09,0.0,Friday,False,0.0,0.0,0.0,0.0,620.2242857142858,0.0,783.0678571428572,0.0,760.4236666666668
2025-10-25,Organic_Search,0.0,391.03000000000003,0.0,Saturday,True,0.0,0.0,0.0,0.0,685.7642857142857,0.0,756.3492857142857,0.0,746.3439999999999
2025-10-26,Organic_Search,0.0,731.0600000000001,0.0,Sunday,True,0.0,0.0,0.0,0.0,631.7114285714287,0.0,748.8914285714285,0.0,745.9956666666666
2025-10-27,Organic_Search,0.0,906.63,0.0,Monday,False,0.0,0.0,0.0,0.0,642.7057142857144,0.0,755.4114285714285,0.0,747.4983333333333
2025-10-28,Organic_Search,0.0,1480.66,0.0,Tuesday,False,0.0,0.0,0.0,0.0,689.8957142857143,0.0,684.955,0.0,744.3913333333333
2025-10-29,Organic_Search,0.0,683.27,0.0,Wednesday,False,0.0,0.0,0.0,0.0,778.1700000000001,0.0,668.4757142857143,0.0,775.4889999999999
2025-10-30,Organic_Search,0.0,660.33,0.0,Thursday,False,0.0,0.0,0.0,0.0,754.5814285714287,0.0,693.0242857142857,0.0,768.6426666666666
2025-10-31,Organic_Search,0.0,587.96,0.0,Friday,False,0.0,0.0,0.0,0.0,782.5814285714285,0.0,701.4028571428572,0.0,776.6736666666667
2025-11-01,Organic_Search,0.0,1220.5,0.0,Saturday,True,0.0,0.0,0.0,0.0,777.2771428571428,0.0,731.5207142857142,0.0,766.8050000000001
2025-11-02,Organic_Search,0.0,1011.07,0.0,Sunday,True,0.0,0.0,0.0,0.0,895.7728571428571,0.0,763.7421428571428,0.0,793.0966666666667
2025-11-03,Organic_Search,0.0,2044.23,0.0,Monday,False,0.0,0.0,0.0,0.0,935.7742857142857,0.0,789.2399999999999,0.0,800.524
2025-11-04,Organic_Search,0.0,1708.69,0.0,Tuesday,False,0.0,0.0,0.0,0.0,1098.2885714285715,0.0,894.0921428571429,0.0,841.694
2025-11-05,Organic_Search,0.0,1528.39,0.0,Wednesday,False,0.0,0.0,0.0,0.0,1130.8642857142859,0.0,954.517142857143,0.0,848.9793333333333
2025-11-06,Organic_Search,0.0,3018.18,0.0,Thursday,False,0.0,0.0,0.0,0.0,1251.5957142857144,0.0,1003.0885714285715,0.0,881.6603333333334
2025-11-07,Organic_Search,0.0,1520.8799999999999,0.0,Friday,False,0.0,0.0,0.0,0.0,1588.4314285714286,0.0,1185.5064285714286,0.0,963.6053333333333
2025-11-08,Organic_Search,0.0,925.01,0.0,Saturday,True,0.0,0.0,0.0,0.0,1721.705714285714,0.0,1249.4914285714283,0.0,997.0796666666666
2025-11-09,Organic_Search,0.0,734.98,0.0,Sunday,True,0.0,0.0,0.0,0.0,1679.492857142857,0.0,1287.6328571428571,0.0,1000.1976666666667
2025-11-10,Organic_Search,0.0,1495.95,0.0,Monday,False,0.0,0.0,0.0,0.0,1640.0514285714287,0.0,1287.912857142857,0.0,991.3919999999999
2025-11-11,Organic_Search,0.0,1303.83,0.0,Tuesday,False,0.0,0.0,0.0,0.0,1561.7257142857143,0.0,1330.007142857143,0.0,1024.7423333333334
2025-11-12,Organic_Search,0.0,688.6899999999999,0.0,Wednesday,False,0.0,0.0,0.0,0.0,1503.8885714285714,0.0,1317.3764285714285,0.0,1046.8773333333334
2025-11-13,Organic_Search,0.0,886.2,0.0,Thursday,False,0.0,0.0,0.0,0.0,1383.9314285714286,0.0,1317.7635714285716,0.0,1006.7330000000001
2025-11-14,Organic_Search,0.0,418.94,0.0,Friday,False,0.0,0.0,0.0,0.0,1079.3628571428571,0.0,1333.8971428571426,0.0,979.2273333333334
2025-11-15,Organic_Search,0.0,1880.57,0.0,Saturday,True,0.0,0.0,0.0,0.0,921.9428571428571,0.0,1321.8242857142857,0.0,981.8723333333334
2025-11-16,Organic_Search,0.0,1853.52,0.0,Sunday,True,0.0,0.0,0.0,0.0,1058.4514285714286,0.0,1368.972142857143,0.0,1026.4569999999999
2025-11-17,Organic_Search,0.0,4801.94,0.0,Monday,False,0.0,0.0,0.0,0.0,1218.2428571428572,0.0,1429.1471428571429,0.0,1082.6973333333333
2025-11-18,Organic_Search,0.0,1769.28,0.0,Tuesday,False,0.0,0.0,0.0,0.0,1690.5271428571427,0.0,1626.1264285714285,0.0,1217.1153333333334
2025-11-19,Organic_Search,0.0,3163.21,0.0,Wednesday,False,0.0,0.0,0.0,0.0,1757.02,0.0,1630.4542857142856,0.0,1254.288
2025-11-20,Organic_Search,0.0,1415.53,0.0,Thursday,False,0.0,0.0,0.0,0.0,2110.522857142857,0.0,1747.2271428571428,0.0,1340.5183333333332
2025-11-21,Organic_Search,0.0,1575.74,0.0,Friday,False,0.0,0.0,0.0,0.0,2186.1414285714286,0.0,1632.7521428571429,0.0,1358.9446666666665
2025-11-22,Organic_Search,0.0,1180.76,0.0,Saturday,True,0.0,0.0,0.0,0.0,2351.3985714285714,0.0,1636.6707142857142,0.0,1383.1896666666667
2025-11-23,Organic_Search,0.0,2081.91,0.0,Sunday,True,0.0,0.0,0.0,0.0,2251.425714285714,0.0,1654.9385714285713,0.0,1407.0706666666665
2025-11-24,Organic_Search,0.0,912.26,0.0,Monday,False,0.0,0.0,0.0,0.0,2284.052857142857,0.0,1751.1478571428572,0.0,1455.6313333333335
2025-11-25,Organic_Search,0.0,2225.5299999999997,0.0,Tuesday,False,0.0,0.0,0.0,0.0,1728.3842857142859,0.0,1709.455714285714,0.0,1473.005666666667
2025-11-26,Organic_Search,0.0,2635.14,0.0,Wednesday,False,0.0,0.0,0.0,0.0,1793.562857142857,0.0,1775.2914285714287,0.0,1522.8213333333333
2025-11-27,Organic_Search,0.0,3282.61,0.0,Thursday,False,0.0,0.0,0.0,0.0,1718.1242857142859,0.0,1914.3235714285713,0.0,1580.4383333333333
2025-11-28,Organic_Search,0.0,7300.57,0.0,Friday,False,0.0,0.0,0.0,0.0,1984.8500000000001,0.0,2085.4957142857143,0.0,1640.5033333333333
2025-11-29,Organic_Search,0.0,4132.73,0.0,Saturday,True,0.0,0.0,0.0,0.0,2802.682857142857,0.0,2577.0407142857143,0.0,1861.0800000000002
2025-11-30,Organic_Search,0.0,5492.72,0.0,Sunday,True,0.0,0.0,0.0,0.0,3224.3928571428564,0.0,2737.9092857142855,0.0,1976.8266666666666
2025-12-01,Organic_Search,0.0,4656.47,0.0,Monday,False,0.0,0.0,0.0,0.0,3711.6514285714284,0.0,2997.852142857143,0.0,2140.3186666666666
2025-12-02,Organic_Search,0.0,4065.3,0.0,Tuesday,False,0.0,0.0,0.0,0.0,4246.538571428571,0.0,2987.4614285714283,0.0,2254.851
2025-12-03,Organic_Search,0.0,3804.19,0.0,Wednesday,False,0.0,0.0,0.0,0.0,4509.362857142857,0.0,3151.4628571428575,0.0,2356.6586666666667
2025-12-04,Organic_Search,0.0,3005.24,0.0,Thursday,False,0.0,0.0,0.0,0.0,4676.37,0.0,3197.247142857143,0.0,2415.324
2025-12-05,Organic_Search,0.0,1693.04,0.0,Friday,False,0.0,0.0,0.0,0.0,4636.745714285715,0.0,3310.7978571428575,0.0,2458.542333333333
2025-12-06,Organic_Search,0.0,5100.09,0.0,Saturday,True,0.0,0.0,0.0,0.0,3835.6700000000005,0.0,3319.176428571428,0.0,2464.0306666666665
2025-12-07,Organic_Search,0.0,4215.49,0.0,Sunday,True,0.0,0.0,0.0,0.0,3973.8642857142863,0.0,3599.128571428572,0.0,2533.427666666667
2025-12-08,Organic_Search,0.0,3570.42,0.0,Monday,False,0.0,0.0,0.0,0.0,3791.402857142857,0.0,3751.5271428571427,0.0,2623.248
2025-12-09,Organic_Search,0.0,2876.86,0.0,Tuesday,False,0.0,0.0,0.0,0.0,3636.2528571428566,0.0,3941.395714285714,0.0,2711.4283333333337
2025-12-10,Organic_Search,0.0,2175.05,0.0,Wednesday,False,0.0,0.0,0.0,0.0,3466.475714285714,0.0,3987.9192857142853,0.0,2782.824333333333
2025-12-11,Organic_Search,0.0,3962.2599999999998,0.0,Thursday,False,0.0,0.0,0.0,0.0,3233.741428571429,0.0,3955.055714285714,0.0,2805.4610000000002
2025-12-12,Organic_Search,0.0,2274.7,0.0,Friday,False,0.0,0.0,0.0,0.0,3370.4585714285713,0.0,4003.602142857143,0.0,2894.075333333333
2025-12-13,Organic_Search,0.0,2311.36,0.0,Saturday,True,0.0,0.0,0.0,0.0,3453.552857142857,0.0,3644.6114285714284,0.0,2946.9423333333334
2025-12-14,Organic_Search,0.0,5778.65,0.0,Sunday,True,0.0,0.0,0.0,0.0,3055.162857142857,0.0,3514.5135714285716,0.0,2994.4476666666665
2025-12-15,Organic_Search,0.0,2526.23,0.0,Monday,False,0.0,0.0,0.0,0.0,3278.4714285714285,0.0,3534.937142857143,0.0,3173.1046666666666
2025-12-16,Organic_Search,0.0,2306.82,0.0,Tuesday,False,0.0,0.0,0.0,0.0,3129.301428571428,0.0,3382.7771428571427,0.0,3194.6266666666666
2025-12-17,Organic_Search,0.0,4115.88,0.0,Wednesday,False,0.0,0.0,0.0,0.0,3047.867142857143,0.0,3257.1714285714284,0.0,3209.736666666666
2025-12-18,Organic_Search,0.0,4371.92,0.0,Thursday,False,0.0,0.0,0.0,0.0,3325.128571428571,0.0,3279.4350000000004,0.0,3186.8680000000004
2025-12-19,Organic_Search,0.0,5278.2699999999995,0.0,Friday,False,0.0,0.0,0.0,0.0,3383.6514285714284,0.0,3377.055,0.0,3273.6226666666666
2025-12-20,Organic_Search,0.0,6326.08,0.0,Saturday,True,0.0,0.0,0.0,0.0,3812.7328571428566,0.0,3633.1428571428573,0.0,3344.124666666667
2025-12-21,Organic_Search,0.0,2678.72,0.0,Sunday,True,0.0,0.0,0.0,0.0,4386.2642857142855,0.0,3720.7135714285714,0.0,3507.809666666667
2025-12-22,Organic_Search,0.0,1641.83,0.0,Monday,False,0.0,0.0,0.0,0.0,3943.4171428571426,0.0,3610.944285714286,0.0,3544.575666666666
2025-12-23,Organic_Search,0.0,906.28,0.0,Tuesday,False,0.0,0.0,0.0,0.0,3817.074285714286,0.0,3473.1878571428574,0.0,3559.9446666666668
2025-12-24,Organic_Search,0.0,832.77,0.0,Wednesday,False,0.0,0.0,0.0,0.0,3616.997142857143,0.0,3332.432142857143,0.0,3520.7569999999996
2025-12-25,Organic_Search,0.0,1654.58,0.0,Thursday,False,0.0,0.0,0.0,0.0,3147.9814285714283,0.0,3236.555,0.0,3518.1073333333334
2025-12-26,Organic_Search,0.0,1758.53,0.0,Friday,False,0.0,0.0,0.0,0.0,2759.79,0.0,3071.720714285714,0.0,3499.0756666666666
2025-12-27,Organic_Search,0.0,1438.68,0.0,Saturday,True,0.0,0.0,0.0,0.0,2256.9700000000003,0.0,3034.8514285714286,0.0,3469.8553333333334
2025-12-28,Organic_Search,0.0,548.99,0.0,Sunday,True,0.0,0.0,0.0,0.0,1558.77,0.0,2972.5171428571425,0.0,3408.3910000000005
2025-12-29,Organic_Search,0.0,478.57,0.0,Monday,False,0.0,0.0,0.0,0.0,1254.5228571428572,0.0,2598.97,0.0,3183.338333333333
2025-12-30,Organic_Search,0.0,731.0,0.0,Tuesday,False,0.0,0.0,0.0,0.0,1088.3428571428572,0.0,2452.7085714285713,0.0,3061.5330000000004
2025-12-31,Organic_Search,0.0,1124.36,0.0,Wednesday,False,0.0,0.0,0.0,0.0,1063.3028571428572,0.0,2340.15,0.0,2902.809
2026-01-01,Organic_Search,0.0,1065.49,0.0,Thursday,False,0.0,0.0,0.0,0.0,1104.9585714285715,0.0,2126.4700000000003,0.0,2785.072
2026-01-02,Organic_Search,0.0,512.95,0.0,Friday,False,0.0,0.0,0.0,0.0,1020.8028571428571,0.0,1890.2964285714284,0.0,2685.078333333333
2026-01-03,Organic_Search,0.0,664.02,0.0,Saturday,True,0.0,0.0,0.0,0.0,842.8628571428573,0.0,1549.9164285714285,0.0,2575.3703333333333
2026-01-04,Organic_Search,0.0,623.5,0.0,Sunday,True,0.0,0.0,0.0,0.0,732.1971428571429,0.0,1145.4835714285714,0.0,2497.3296666666665
2026-01-05,Organic_Search,0.0,1120.83,0.0,Monday,False,0.0,0.0,0.0,0.0,742.8414285714285,0.0,998.6821428571428,0.0,2461.678333333333
2026-01-06,Organic_Search,0.0,811.49,0.0,Tuesday,False,0.0,0.0,0.0,0.0,834.592857142857,0.0,961.467857142857,0.0,2329.036333333333
2026-01-07,Organic_Search,0.0,1299.85,0.0,Wednesday,False,0.0,0.0,0.0,0.0,846.0914285714285,0.0,954.6971428571429,0.0,2215.5696666666668
2026-01-08,Organic_Search,0.0,1150.56,0.0,Thursday,False,0.0,0.0,0.0,0.0,871.1614285714286,0.0,988.0600000000001,0.0,2139.884
2026-01-09,Organic_Search,0.0,1203.43,0.0,Friday,False,0.0,0.0,0.0,0.0,883.3142857142857,0.0,952.0585714285714,0.0,2082.3406666666665
2026-01-10,Organic_Search,0.0,1144.8,0.0,Saturday,True,0.0,0.0,0.0,0.0,981.9542857142858,0.0,912.4085714285713,0.0,2049.9533333333334
2026-01-11,Organic_Search,0.0,1257.8,0.0,Sunday,True,0.0,0.0,0.0,0.0,1050.6371428571429,0.0,891.4171428571427,0.0,1956.038
2026-01-12,Organic_Search,0.0,790.0699999999999,0.0,Monday,False,0.0,0.0,0.0,0.0,1141.2514285714285,0.0,942.0464285714286,0.0,1922.1413333333333
2026-01-13,Organic_Search,0.0,820.39,0.0,Tuesday,False,0.0,0.0,0.0,0.0,1094.0,0.0,964.2964285714286,0.0,1871.4316666666666
2026-01-14,Organic_Search,0.0,1358.72,0.0,Wednesday,False,0.0,0.0,0.0,0.0,1095.2714285714285,0.0,970.6814285714285,0.0,1706.1563333333331
2026-01-15,Organic_Search,0.0,798.4300000000001,0.0,Thursday,False,0.0,0.0,0.0,0.0,1103.6814285714286,0.0,987.4214285714287,0.0,1667.2393333333334
2026-01-16,Organic_Search,0.0,1004.4,0.0,Friday,False,0.0,0.0,0.0,0.0,1053.3771428571429,0.0,968.3457142857142,0.0,1616.9596666666666
2026-01-17,Organic_Search,0.0,1237.97,0.0,Saturday,True,0.0,0.0,0.0,0.0,1024.9442857142856,0.0,1003.4492857142858,0.0,1513.2436666666665
2026-01-18,Organic_Search,0.0,944.96,0.0,Sunday,True,0.0,0.0,0.0,0.0,1038.2542857142857,0.0,1044.4457142857143,0.0,1408.7786666666666
2026-01-19,Organic_Search,0.0,2073.44,0.0,Monday,False,0.0,0.0,0.0,0.0,993.5628571428571,0.0,1067.4071428571428,0.0,1264.335
2026-01-20,Organic_Search,0.0,1794.6200000000001,0.0,Tuesday,False,0.0,0.0,0.0,0.0,1176.9014285714286,0.0,1135.4507142857142,0.0,1122.5803333333336
2026-01-21,Organic_Search,0.0,367.12,0.0,Wednesday,False,0.0,0.0,0.0,0.0,1316.077142857143,0.0,1205.6742857142856,0.0,1093.1103333333333
2026-01-22,Organic_Search,0.0,580.1,0.0,Thursday,False,0.0,0.0,0.0,0.0,1174.42,0.0,1139.0507142857143,0.0,1050.6200000000001
2026-01-23,Organic_Search,0.0,0.0,0.0,Friday,False,0.0,0.0,0.0,0.0,1143.23,0.0,1098.3035714285713,0.0,1039.7473333333332
2026-01-24,Organic_Search,0.0,185.91,0.0,Saturday,True,0.0,0.0,0.0,0.0,999.7442857142859,0.0,1012.3442857142857,0.0,1011.9883333333332
2026-01-25,Organic_Search,0.0,108.76,0.0,Sunday,True,0.0,0.0,0.0,0.0,849.45,0.0,943.8521428571429,0.0,963.0326666666666
2026-01-26,Organic_Search,0.0,302.62,0.0,Monday,False,0.0,0.0,0.0,0.0,729.9928571428571,0.0,861.7778571428571,0.0,908.0403333333335
2026-01-27,Organic_Search,0.0,175.61,0.0,Tuesday,False,0.0,0.0,0.0,0.0,477.0185714285714,0.0,826.96,0.0,870.1716666666667
2026-01-28,Organic_Search,0.0,56.1,0.0,Wednesday,False,0.0,0.0,0.0,0.0,245.73142857142858,0.0,780.9042857142857,0.0,857.7256666666667
2026-01-29,Organic_Search,0.0,347.46,0.0,Thursday,False,0.0,0.0,0.0,0.0,201.29999999999998,0.0,687.8599999999999,0.0,843.6433333333333
2026-01-30,Organic_Search,0.0,0.0,0.0,Friday,False,0.0,0.0,0.0,0.0,168.06571428571428,0.0,655.6478571428572,0.0,830.8586666666666
2026-01-31,Organic_Search,0.0,91.1,0.0,Saturday,True,0.0,0.0,0.0,0.0,168.06571428571428,0.0,583.905,0.0,793.3799999999999
2026-02-01,Organic_Search,0.0,207.32,0.0,Sunday,True,0.0,0.0,0.0,0.0,154.52142857142857,0.0,501.9857142857143,0.0,760.9003333333334
2026-02-02,Organic_Search,0.0,125.20000000000002,0.0,Monday,False,0.0,0.0,0.0,0.0,168.60142857142858,0.0,449.29714285714283,0.0,750.7126666666667
2026-02-03,Organic_Search,0.0,229.67,0.0,Tuesday,False,0.0,0.0,0.0,0.0,143.25571428571428,0.0,310.13714285714286,0.0,732.7520000000001
2026-02-04,Organic_Search,0.0,167.20999999999998,0.0,Wednesday,False,0.0,0.0,0.0,0.0,150.97857142857146,0.0,198.355,0.0,719.6243333333333
2026-02-05,Organic_Search,0.0,506.57,0.0,Thursday,False,0.0,0.0,0.0,0.0,166.85142857142858,0.0,184.07571428571427,0.0,687.837
2026-02-06,Organic_Search,0.0,472.34000000000003,0.0,Friday,False,0.0,0.0,0.0,0.0,189.58142857142857,0.0,178.8235714285714,0.0,677.673
2026-02-07,Organic_Search,0.0,365.90999999999997,0.0,Saturday,True,0.0,0.0,0.0,0.0,257.0585714285714,0.0,212.56214285714285,0.0,650.0893333333333
2026-02-08,Organic_Search,0.0,152.31,0.0,Sunday,True,0.0,0.0,0.0,0.0,296.31714285714287,0.0,225.4192857142857,0.0,623.9343333333333
2026-02-09,Organic_Search,0.0,849.1800000000001,0.0,Monday,False,0.0,0.0,0.0,0.0,288.4585714285714,0.0,228.53,0.0,588.897
2026-02-10,Organic_Search,0.0,1233.34,0.0,Tuesday,False,0.0,0.0,0.0,0.0,391.8842857142857,0.0,267.57,0.0,579.043
2026-02-11,Organic_Search,0.0,682.29,0.0,Wednesday,False,0.0,0.0,0.0,0.0,535.2657142857142,0.0,343.1221428571429,0.0,578.2276666666666
2026-02-12,Organic_Search,0.0,1160.05,0.0,Thursday,False,0.0,0.0,0.0,0.0,608.8485714285715,0.0,387.84999999999997,0.0,574.635
2026-02-13,Organic_Search,0.0,1220.5,0.0,Friday,False,0.0,0.0,0.0,0.0,702.2028571428572,0.0,445.89214285714286,0.0,585.957
2026-02-14,Organic_Search,0.0,1326.3,0.0,Saturday,True,0.0,0.0,0.0,0.0,809.0828571428572,0.0,533.0707142857143,0.0,581.3496666666666
2026-02-15,Organic_Search,0.0,1259.92,0.0,Sunday,True,0.0,0.0,0.0,0.0,946.2814285714285,0.0,621.2992857142857,0.0,598.9453333333333
2026-02-16,Organic_Search,0.0,994.6899999999999,0.0,Monday,False,0.0,0.0,0.0,0.0,1104.5114285714285,0.0,696.485,0.0,607.4626666666667
2026-02-17,Organic_Search,0.0,843.31,0.0,Tuesday,False,0.0,0.0,0.0,0.0,1125.2985714285714,0.0,758.5914285714285,0.0,599.3533333333332
2026-02-18,Organic_Search,0.0,1304.99,0.0,Wednesday,False,0.0,0.0,0.0,0.0,1069.58,0.0,802.4228571428572,0.0,595.965
2026-02-19,Organic_Search,0.0,1330.1200000000001,0.0,Thursday,False,0.0,0.0,0.0,0.0,1158.537142857143,0.0,883.6928571428572,0.0,570.35
2026-02-20,Organic_Search,0.0,1321.78,0.0,Friday,False,0.0,0.0,0.0,0.0,1182.8328571428572,0.0,942.5178571428571,0.0,554.8666666666667
2026-02-21,Organic_Search,0.0,716.81,0.0,Saturday,True,0.0,0.0,0.0,0.0,1197.3014285714287,0.0,1003.1921428571429,0.0,586.6886666666667
2026-02-22,Organic_Search,0.0,1841.74,0.0,Sunday,True,0.0,0.0,0.0,0.0,1110.2314285714288,0.0,1028.2564285714286,0.0,591.2456666666666
2026-02-23,Organic_Search,0.0,316.58000000000004,0.0,Monday,False,0.0,0.0,0.0,0.0,1193.3485714285714,0.0,1148.9299999999998,0.0,652.637
2026-02-24,Organic_Search,0.0,1225.79,0.0,Tuesday,False,0.0,0.0,0.0,0.0,1096.4757142857143,0.0,1110.8871428571429,0.0,656.9926666666667
2026-02-25,Organic_Search,0.0,896.62,0.0,Wednesday,False,0.0,0.0,0.0,0.0,1151.1157142857144,0.0,1110.3478571428573,0.0,694.2270000000001
2026-02-26,Organic_Search,0.0,465.05,0.0,Thursday,False,0.0,0.0,0.0,0.0,1092.7771428571427,0.0,1125.6571428571428,0.0,714.027
2026-02-27,Organic_Search,0.0,596.08,0.0,Friday,False,0.0,0.0,0.0,0.0,969.1957142857143,0.0,1076.0142857142857,0.0,723.675
2026-02-28,Organic_Search,0.0,1692.41,0.0,Saturday,True,0.0,0.0,0.0,0.0,865.5242857142857,0.0,1031.412857142857,0.0,741.6743333333333
2026-03-01,Organic_Search,0.0,1267.19,0.0,Sunday,True,0.0,0.0,0.0,0.0,1004.8957142857143,0.0,1057.5635714285713,0.0,786.506
2026-03-02,Organic_Search,0.0,438.46,0.0,Monday,False,0.0,0.0,0.0,0.0,922.8171428571429,0.0,1058.0828571428572,0.0,828.7456666666666
2026-03-03,Organic_Search,0.0,1769.18,0.0,Tuesday,False,0.0,0.0,0.0,0.0,940.2285714285715,0.0,1018.3521428571429,0.0,840.3243333333334
2026-03-04,Organic_Search,0.0,1430.63,0.0,Wednesday,False,0.0,0.0,0.0,0.0,1017.8557142857143,0.0,1084.4857142857143,0.0,892.3863333333334
2026-03-05,Organic_Search,0.0,1361.68,0.0,Thursday,False,0.0,0.0,0.0,0.0,1094.142857142857,0.0,1093.46,0.0,935.9006666666667
2026-03-06,Organic_Search,0.0,1445.37,0.0,Friday,False,0.0,0.0,0.0,0.0,1222.2328571428573,0.0,1095.7142857142858,0.0,973.6343333333333
2026-03-07,Organic_Search,0.0,1823.41,0.0,Saturday,True,0.0,0.0,0.0,0.0,1343.56,0.0,1104.5421428571428,0.0,1016.2396666666666
2026-03-08,Organic_Search,0.0,903.37,0.0,Sunday,True,0.0,0.0,0.0,0.0,1362.2742857142857,0.0,1183.5850000000003,0.0,1060.1343333333332
