date,platform,series_type,observed,trend_classical,seasonal_classical,resid_classical,trend_stl,seasonal_stl,resid_stl
2025-04-30,Bing Ads,revenue,37.25,36.861428571428576,-6.670226872151184,7.058798300722608,36.1806214279849,-15.285448407378842,16.35482697939394
2025-05-01,Bing Ads,revenue,0.0,44.53142857142858,-13.69640958145537,-30.835018989973207,37.909210756199556,-33.556579032937016,-4.35263172326254
2025-05-02,Bing Ads,revenue,0.0,43.67857142857143,9.321142242423793,-52.99971367099522,39.68665756535211,-26.12811048213724,-13.558547083214865
2025-05-03,Bing Ads,revenue,167.08,43.67857142857143,-16.160064303186598,139.56149287461517,40.860023795789424,137.99916738028958,-11.779191176078989
2025-05-04,Bing Ads,revenue,53.69,58.769999999999996,1.0277815018020693,-6.107781501802068,41.56954703188196,-28.16646924100817,40.28692220912621
2025-05-05,Bing Ads,revenue,47.73,86.39285714285714,2.8929042543151424,-41.55576139717228,42.53408705576417,-11.75679074662634,16.952703690862172
2025-05-06,Bing Ads,revenue,0.0,86.39285714285714,23.28487275825215,-109.67772990110929,43.29409962512851,-28.783260645861112,-14.510838979267398
2025-05-07,Bing Ads,revenue,142.89,99.79285714285714,-6.670226872151184,49.767369729294025,43.884910723702745,-28.55579053490891,127.56087981120615
2025-05-08,Bing Ads,revenue,193.36,92.12285714285713,-13.69640958145537,114.93355243859826,44.21631433046849,-34.42961086687607,183.57329653640758
2025-05-09,Bing Ads,revenue,0.0,85.3042857142857,9.321142242423793,-94.62542795670949,43.445206761440076,-41.57855414394444,-1.8666526174956388
2025-05-10,Bing Ads,revenue,260.88,92.61714285714284,-16.160064303186598,184.42292144604377,42.1223867994278,205.8822483620568,12.875364838515395
2025-05-11,Bing Ads,revenue,0.0,72.20428571428572,1.0277815018020693,-73.23206721608778,41.63287586620506,-36.48730044489623,-5.145575421308834
2025-05-12,Bing Ads,revenue,0.0,57.79142857142857,2.8929042543151424,-60.68433282574371,40.95419672028041,-27.705674293070413,-13.248522427209995
2025-05-13,Bing Ads,revenue,51.19,72.02857142857142,23.28487275825215,-44.123444186823576,39.090802368241015,-12.565727601876539,24.664925233635522
2025-05-14,Bing Ads,revenue,0.0,34.76,-6.670226872151184,-28.089773127848815,37.493938657057235,-30.30325220300108,-7.190686454056156
2025-05-15,Bing Ads,revenue,92.47,34.76,-13.69640958145537,71.40640958145536,36.227054581482996,-22.08147019367021,78.32441561218721
2025-05-16,Bing Ads,revenue,99.66,34.76,9.321142242423793,55.578857757576216,34.8399750892634,-23.519725588900172,88.33975049963678
2025-05-17,Bing Ads,revenue,0.0,33.24,-16.160064303186598,-17.079935696813404,32.857333967980075,117.13507431254703,-149.99240828052712
2025-05-18,Bing Ads,revenue,0.0,42.91428571428572,1.0277815018020693,-43.942067216087786,30.06811515226272,-28.19660814733372,-1.8715070049290006
2025-05-19,Bing Ads,revenue,0.0,29.70428571428571,2.8929042543151424,-32.59718996860085,26.779701624593123,-31.169947437218976,4.390245812625853
2025-05-20,Bing Ads,revenue,40.55,15.467142857142857,23.28487275825215,1.797984384604991,23.00640420104901,5.924878783121728,11.618717015829262
2025-05-21,Bing Ads,revenue,67.72,49.02428571428571,-6.670226872151184,25.36594115786547,18.09204477575226,-27.551306033873303,77.17926125812104
2025-05-22,Bing Ads,revenue,0.0,63.519999999999996,-13.69640958145537,-49.823590418544626,16.543188470099796,-9.117093088814805,-7.426095381284991
2025-05-23,Bing Ads,revenue,0.0,71.92142857142856,9.321142242423793,-81.24257081385235,16.838078568739302,-0.31733218615099745,-16.520746382588303
2025-05-24,Bing Ads,revenue,234.9,69.77428571428572,-16.160064303186598,181.28577858890088,16.678104232843143,77.18076257215873,141.04113319499814
2025-05-25,Bing Ads,revenue,101.47,60.1,1.0277815018020693,40.34221849819793,15.640428926458796,-24.542751267550162,110.37232234109136
2025-05-26,Bing Ads,revenue,58.81,66.78285714285714,2.8929042543151424,-10.86576139717228,15.24521819134197,-31.03794827045289,74.60273007911093
2025-05-27,Bing Ads,revenue,25.52,74.45142857142856,23.28487275825215,-72.21630132968072,16.5410990857273,5.915254883692251,3.063646030580447
2025-05-28,Bing Ads,revenue,0.0,40.89428571428571,-6.670226872151184,-34.224058842134525,18.624195383017955,-17.267790840993428,-1.3564045420245279
2025-05-29,Bing Ads,revenue,46.78,26.39857142857143,-13.69640958145537,34.07783815288394,19.389650093861302,9.272807444800325,18.117542461338378
2025-05-30,Bing Ads,revenue,53.68,55.10285714285714,9.321142242423793,-10.743999385280933,17.159376658585064,40.26273678948569,-3.742113448070757
2025-05-31,Bing Ads,revenue,0.0,51.457142857142856,-16.160064303186598,-35.297078553956254,15.038342690531618,-10.926988734154698,-4.11135395637692
2025-06-01,Bing Ads,revenue,0.0,51.457142857142856,1.0277815018020693,-52.48492435894492,13.83282153864833,-18.576733084454602,4.743911545806272
2025-06-02,Bing Ads,revenue,259.74,49.35428571428571,2.8929042543151424,207.49281003139916,13.860782849590807,-25.879733450124263,271.75895060053347
2025-06-03,Bing Ads,revenue,0.0,74.82571428571427,23.28487275825215,-98.11058704396642,14.525178826846341,16.805534804336922,-31.330713631183265
2025-06-04,Bing Ads,revenue,0.0,79.96142857142856,-6.670226872151184,-73.29120169927737,15.362185971257585,-8.675271910931322,-6.686914060326263
2025-06-05,Bing Ads,revenue,32.06,79.96142857142856,-13.69640958145537,-34.20501898997318,17.046053586666837,8.05112175677373,6.962824656559434
2025-06-06,Bing Ads,revenue,231.98,42.85571428571428,9.321142242423793,179.80314347186192,20.689730894243645,25.933139619811513,185.35712948594485
2025-06-07,Bing Ads,revenue,35.95,86.31142857142856,-16.160064303186598,-34.20136426824196,26.674785538466637,3.4609912265555076,5.8142232349778595
2025-06-08,Bing Ads,revenue,0.0,94.72285714285714,1.0277815018020693,-95.7506386446592,34.14962171735755,-19.667439531206814,-14.482182186150734
2025-06-09,Bing Ads,revenue,0.0,98.53142857142856,2.8929042543151424,-101.4243328257437,41.499310867973215,-29.61449528537415,-11.884815582599064
2025-06-10,Bing Ads,revenue,304.19,65.39142857142858,23.28487275825215,215.5136986703193,48.29799608794248,29.14818743662719,226.74381647543032
2025-06-11,Bing Ads,revenue,58.88,60.25571428571429,-6.670226872151184,5.294512586436896,54.89887982043825,-8.950732325422926,12.931852504984676
2025-06-12,Bing Ads,revenue,58.72,67.69571428571429,-13.69640958145537,4.720695295741081,60.197201898142254,-7.999613261435199,6.522411363292946
2025-06-13,Bing Ads,revenue,0.0,78.92142857142858,9.321142242423793,-88.24257081385237,63.80531590069803,29.75024646584858,-93.55556236654661
2025-06-14,Bing Ads,revenue,0.0,51.68428571428571,-16.160064303186598,-35.524221411099106,66.12437648802052,10.333720638954194,-76.4580971269747
2025-06-15,Bing Ads,revenue,52.08,48.554285714285705,1.0277815018020693,2.4979327839122245,66.14229929846461,-25.447235133040536,11.384935834575927
2025-06-16,Bing Ads,revenue,78.58,40.16571428571428,2.8929042543151424,35.52138145997058,63.700157592243514,-26.328836349047148,41.208678756803636
2025-06-17,Bing Ads,revenue,113.53,48.94714285714285,23.28487275825215,41.297984384605,60.43814517412655,44.908000677417725,8.183854148455723
2025-06-18,Bing Ads,revenue,36.97,56.271428571428565,-6.670226872151184,-12.631201699277383,55.26392438679752,-9.14509338741921,-9.148830999378312
2025-06-19,Bing Ads,revenue,0.0,48.83142857142857,-13.69640958145537,-35.1350189899732,48.75628361449689,-26.877876228510207,-21.87840738598668
2025-06-20,Bing Ads,revenue,61.47,37.605714285714285,9.321142242423793,14.54314347186192,43.5942044142895,19.639450922420135,-1.7636553367096397
2025-06-21,Bing Ads,revenue,51.27,36.93142857142857,-16.160064303186598,30.498635731758032,39.96855901492968,18.843432868615448,-7.541991883545123
2025-06-22,Bing Ads,revenue,0.0,35.78,1.0277815018020693,-36.80778150180207,38.21510582655391,-25.972715697133786,-12.242390129420123
2025-06-23,Bing Ads,revenue,0.0,35.78,2.8929042543151424,-38.67290425431514,38.03196303684749,-24.396299890967583,-13.63566314587991
2025-06-24,Bing Ads,revenue,108.81,40.51571428571428,23.28487275825215,45.00941295603357,38.50756105952224,53.96500745953042,16.337431480947345
2025-06-25,Bing Ads,revenue,28.91,41.78857142857143,-6.670226872151184,-6.208344556420246,38.98247989417406,-15.144128561780047,5.071648667605984
2025-06-26,Bing Ads,revenue,0.0,41.78857142857143,-13.69640958145537,-28.09216184711606,38.31090759902004,-32.708955826507136,-5.601951772512905
2025-06-27,Bing Ads,revenue,94.62,78.90714285714287,9.321142242423793,6.391714900433339,36.19554440059954,23.964899910027345,34.459555689373126
2025-06-28,Bing Ads,revenue,60.18,71.26285714285716,-16.160064303186598,5.07720716032944,32.88722810950428,20.06997500867107,7.2227968818246495
2025-06-29,Bing Ads,revenue,0.0,67.13285714285715,1.0277815018020693,-68.16063864465922,28.777845028936877,-26.56037214361509,-2.2174728853217864
2025-06-30,Bing Ads,revenue,259.83000000000004,83.18285714285715,2.8929042543151424,173.75423860282777,26.559762322424568,-14.415187466367131,247.68542514394258
2025-07-01,Bing Ads,revenue,55.3,88.22714285714287,23.28487275825215,-56.21201561539502,25.934883171049638,40.9367718932871,-11.571655064336742
2025-07-02,Bing Ads,revenue,0.0,87.72857142857143,-6.670226872151184,-81.05834455642024,24.2612137965857,-4.7176497390511525,-19.543564057534546
2025-07-03,Bing Ads,revenue,112.35,87.72857142857143,-13.69640958145537,38.31783815288394,22.382189271507468,-25.93291066680883,115.90072139530135
2025-07-04,Bing Ads,revenue,129.93,50.60999999999999,9.321142242423793,69.99885775757623,21.631707642128244,9.198119442320197,99.10017291555157
2025-07-05,Bing Ads,revenue,56.69,56.154285714285706,-16.160064303186598,16.69577858890089,21.85143747943216,9.489220709647466,25.349341810920368
2025-07-06,Bing Ads,revenue,0.0,71.05428571428571,1.0277815018020693,-72.08206721608778,22.27220444794742,-25.002015673601115,2.7298112256536946
2025-07-07,Bing Ads,revenue,0.0,55.00428571428571,2.8929042543151424,-57.89718996860085,22.55660894666114,6.294186709967094,-28.850795656628232
2025-07-08,Bing Ads,revenue,94.11,36.44285714285714,23.28487275825215,34.38227009889071,21.70909570203762,21.281863975691003,51.11904032227139
2025-07-09,Bing Ads,revenue,104.30000000000001,28.344285714285714,-6.670226872151184,82.62594115786548,19.866729120412433,10.123818252494207,74.30945262709338
2025-07-10,Bing Ads,revenue,0.0,28.344285714285714,-13.69640958145537,-14.647876132830344,18.395701617284665,-15.377130198636523,-3.0185714186481416
2025-07-11,Bing Ads,revenue,0.0,38.61571428571429,9.321142242423793,-47.93685652813808,17.704792998269415,-9.328742275376701,-8.376050722892714
2025-07-12,Bing Ads,revenue,0.0,25.17142857142857,-16.160064303186598,-9.011364268241973,18.198034978187884,-5.22767304298879,-12.970361935199094
2025-07-13,Bing Ads,revenue,0.0,19.128571428571426,1.0277815018020693,-20.156352930373494,19.68267712734056,-20.426635961389724,0.7439588340491632
2025-07-14,Bing Ads,revenue,71.9,23.919999999999998,2.8929042543151424,45.08709574568486,21.53311748400458,31.499312983521488,18.867569532473933
2025-07-15,Bing Ads,revenue,0.0,23.919999999999998,23.28487275825215,-47.20487275825215,23.502127330232383,3.2834917411916273,-26.785619071424012
2025-07-16,Bing Ads,revenue,62.0,23.919999999999998,-6.670226872151184,44.75022687215118,25.787035364071055,27.40607725950565,8.806887376423294
2025-07-17,Bing Ads,revenue,33.54,23.919999999999998,-13.69640958145537,23.31640958145537,28.8639126769075,-10.572148873193964,15.24823619628646
2025-07-18,Bing Ads,revenue,0.0,32.787142857142854,9.321142242423793,-42.10828509956664,32.33854610977507,-27.838554283927973,-4.499991825847101
2025-07-19,Bing Ads,revenue,0.0,39.02428571428571,-16.160064303186598,-22.864221411099113,35.46312939695984,-23.241162599446934,-12.22196679751291
2025-07-20,Bing Ads,revenue,0.0,43.63142857142857,1.0277815018020693,-44.65921007323064,38.449788943009125,-8.885336047159894,-29.56445289584923
2025-07-21,Bing Ads,revenue,133.97,38.839999999999996,2.8929042543151424,92.23709574568485,42.2097970813764,44.56109917124699,47.19910374737662
2025-07-22,Bing Ads,revenue,43.66,89.80714285714285,23.28487275825215,-69.432015615395,47.472364228130594,-12.019216149912436,8.20685192178184
2025-07-23,Bing Ads,revenue,94.25,96.41142857142856,-6.670226872151184,4.508798300722625,53.67111958276232,43.79126975146564,-3.2123893342279644
2025-07-24,Bing Ads,revenue,0.0,109.53571428571428,-13.69640958145537,-95.83930470425891,60.23868247792851,-7.576260387559649,-52.662422090368864
2025-07-25,Bing Ads,revenue,356.77,108.78428571428572,9.321142242423793,238.66457204329046,66.17185420543083,-36.4916785414872,327.0898243360564
2025-07-26,Bing Ads,revenue,46.23,102.54714285714286,-16.160064303186598,-40.15707855395627,70.05831553852273,-25.40054724696183,1.5722317084390909
2025-07-27,Bing Ads,revenue,91.87,89.08285714285715,1.0277815018020693,1.7593613553407845,72.45052131602864,-1.7869719220834672,21.20645060605483
2025-07-28,Bing Ads,revenue,128.71,99.49857142857144,2.8929042543151424,26.31852431711343,74.9492737423516,41.26743757594004,12.493288681708364
2025-07-29,Bing Ads,revenue,0.0,53.30142857142857,23.28487275825215,-76.58630132968072,76.56755981679053,-16.62467627826713,-59.942883538523404
2025-07-30,Bing Ads,revenue,0.0,46.697142857142865,-6.670226872151184,-40.02691598499168,75.20798513475923,47.10284720453912,-122.31083233929834
2025-07-31,Bing Ads,revenue,72.91,52.32,-13.69640958145537,34.286409581455366,73.0509410733054,-4.93665711691418,4.795716043608778
2025-08-01,Bing Ads,revenue,33.39,43.42285714285714,9.321142242423793,-19.353999385280932,71.57587101358378,-43.58426765047028,5.398396636886503
2025-08-02,Bing Ads,revenue,0.0,51.05,-16.160064303186598,-34.889935696813396,69.84889135352918,-15.463915395452943,-54.38497595807624
2025-08-03,Bing Ads,revenue,131.23,70.24857142857142,1.0277815018020693,59.9536470696265,68.16292432768472,3.5557244468542177,59.511351225461055
2025-08-04,Bing Ads,revenue,66.43,68.56571428571428,2.8929042543151424,-5.028618540029415,66.5067075027752,26.65820393357754,-26.734911436352732
2025-08-05,Bing Ads,revenue,53.39,63.79571428571428,23.28487275825215,-33.69058704396643,64.04412738774715,-19.6641227213268,9.009995333579653
2025-08-06,Bing Ads,revenue,134.39000000000001,73.0,-6.670226872151184,68.0602268721512,61.25667961009219,47.30600695362551,25.82731343628231
2025-08-07,Bing Ads,revenue,61.13,59.79285714285715,-13.69640958145537,15.033552438598221,58.111293273002275,-0.18509961405832284,3.203806341056051
2025-08-08,Bing Ads,revenue,0.0,57.744285714285716,9.321142242423793,-67.06542795670951,53.31769608701447,-41.06948739748361,-12.248208689530856
2025-08-09,Bing Ads,revenue,64.43,50.11714285714286,-16.160064303186598,30.472921446043745,47.05472510114946,-6.454937488000162,23.830212386850704
2025-08-10,Bing Ads,revenue,38.78,36.471428571428575,1.0277815018020693,1.2807899267693568,40.14506740672187,3.407347205950865,-4.772414612672733
2025-08-11,Bing Ads,revenue,52.09,31.22142857142857,2.8929042543151424,17.97566717425629,32.96038413256211,13.217601673926847,5.912014193511041
2025-08-12,Bing Ads,revenue,0.0,39.06857142857143,23.28487275825215,-62.35344418682358,26.484624793179705,-22.882620080224534,-3.6020047129551713
2025-08-13,Bing Ads,revenue,38.87,29.864285714285714,-6.670226872151184,15.675941157865466,20.433705761971947,46.29901193916091,-27.862717701132862
2025-08-14,Bing Ads,revenue,24.38,24.32428571428571,-13.69640958145537,13.752123867169658,14.692242860357812,2.0543323198607193,7.633424819781467
2025-08-15,Bing Ads,revenue,54.93,16.88285714285714,9.321142242423793,28.726000614719066,10.410883136698496,-35.34557261883472,79.86468948213623
2025-08-16,Bing Ads,revenue,0.0,30.487142857142857,-16.160064303186598,-14.327078553956259,7.953368731630723,1.0878732080109432,-9.041241939641667
2025-08-17,Bing Ads,revenue,0.0,32.93,1.0277815018020693,-33.95778150180207,6.9529238191763545,-9.778674420226505,2.8257506010501503
2025-08-18,Bing Ads,revenue,0.0,29.447142857142858,2.8929042543151424,-32.340047111458,7.140276909021524,11.627752770439159,-18.768029679460682
2025-08-19,Bing Ads,revenue,95.23,21.6,23.28487275825215,50.345127241747846,8.435039476682208,-8.761764018195692,95.55672454151349
2025-08-20,Bing Ads,revenue,55.97,43.501428571428576,-6.670226872151184,19.138798300722605,10.86198704207601,39.058440964131144,6.049571993792846
2025-08-21,Bing Ads,revenue,0.0,43.501428571428576,-13.69640958145537,-29.805018989973206,14.216385376796557,1.130074264774505,-15.346459641571062
2025-08-22,Bing Ads,revenue,0.0,50.78142857142858,9.321142242423793,-60.10257081385237,17.307687609908296,-30.317393770005225,13.009706160096929
2025-08-23,Bing Ads,revenue,153.31,61.79857142857142,-16.160064303186598,107.67149287461518,20.52065461840075,1.9756505752283646,130.81369480637088
2025-08-24,Bing Ads,revenue,0.0,60.984285714285704,1.0277815018020693,-62.01206721608777,23.73720031126104,-18.74608425548126,-4.991116055779781
2025-08-25,Bing Ads,revenue,50.96,68.5542857142857,2.8929042543151424,-20.487189968600838,26.57427378987741,9.812427985223257,14.573298224899332
2025-08-26,Bing Ads,revenue,172.35,68.5542857142857,23.28487275825215,80.51084152746215,29.028607194245144,-6.4000485707927,149.72144137654755
2025-08-27,Bing Ads,revenue,50.27,52.81571428571428,-6.670226872151184,4.124512586436908,31.04288313604006,46.92438540865628,-27.697268544696335
2025-08-28,Bing Ads,revenue,52.99,52.81571428571428,-13.69640958145537,13.870695295741093,32.46235411058804,-7.030386505145887,27.55803239455785
2025-08-29,Bing Ads,revenue,0.0,87.74,9.321142242423793,-97.06114224242378,34.29430588380765,-28.919514085117633,-5.374791798690019
2025-08-30,Bing Ads,revenue,43.14,71.14285714285714,-16.160064303186598,-11.84279283967054,36.34339589190027,0.3322006695273112,6.464403438572418
2025-08-31,Bing Ads,revenue,0.0,80.59571428571428,1.0277815018020693,-81.62349578751635,38.36457049893674,-23.658940990781495,-14.705629508155248
2025-09-01,Bing Ads,revenue,295.43,76.38285714285713,2.8929042543151424,216.15423860282775,40.063168027153765,5.021467151526423,250.34536482131978
2025-09-02,Bing Ads,revenue,56.17,87.96,23.28487275825215,-55.07487275825214,41.100881820456955,11.55158136916379,3.517536810379255
2025-09-03,Bing Ads,revenue,116.44,87.62,-6.670226872151184,35.490226872151176,41.267978347160295,60.42399061606371,14.748031036775991
2025-09-04,Bing Ads,revenue,23.5,92.45857142857143,-13.69640958145537,-55.26216184711606,41.0386973383386,-16.280004926983754,-1.2586924113548505
2025-09-05,Bing Ads,revenue,81.03999999999999,55.16428571428571,9.321142242423793,16.554572043290488,40.08829480026861,-32.4418608451036,73.39356604483498
2025-09-06,Bing Ads,revenue,40.76,47.139999999999986,-16.160064303186598,9.78006430318661,37.83897139695581,0.6907961811969252,2.230232421847262
2025-09-07,Bing Ads,revenue,33.87,30.50571428571428,1.0277815018020693,2.336504212483648,35.30590266201686,-16.04596279191109,14.610060129894222
2025-09-08,Bing Ads,revenue,34.37,27.148571428571426,2.8929042543151424,4.328524317113429,33.50977284880888,5.199359070987715,-4.339131919796596
2025-09-09,Bing Ads,revenue,0.0,15.57142857142857,23.28487275825215,-38.85630132968072,31.691082841074486,-10.14301961620995,-21.548063224864535
2025-09-10,Bing Ads,revenue,0.0,15.447142857142856,-6.670226872151184,-8.776915984991671,29.756380392748678,67.96936496612174,-97.72574535887043
2025-09-11,Bing Ads,revenue,0.0,10.608571428571427,-13.69640958145537,3.0878381528839434,28.185513514771035,-21.039582287222935,-7.1459312275481
2025-09-12,Bing Ads,revenue,0.0,39.35142857142856,9.321142242423793,-48.67257081385236,28.594223364679447,-33.56352400351968,4.9693006388402345
2025-09-13,Bing Ads,revenue,39.89,59.06999999999999,-16.160064303186598,-3.019935696813395,30.087859204655008,-10.632198690283964,20.434339485628957
2025-09-14,Bing Ads,revenue,0.0,77.80999999999999,1.0277815018020693,-78.83778150180206,31.550740167329437,3.501078406915646,-35.05181857424508
2025-09-15,Bing Ads,revenue,235.57,77.80999999999999,2.8929042543151424,154.86709574568485,32.355538092115644,7.03400022326025,196.1804616846241
2025-09-16,Bing Ads,revenue,138.03,117.21714285714285,23.28487275825215,-2.4720156153949944,32.78982898594043,-8.566315073988704,113.80648608804827
2025-09-17,Bing Ads,revenue,131.18,111.51857142857142,-6.670226872151184,26.33165544357977,32.80570201612823,63.25559411556655,35.118703868305225
2025-09-18,Bing Ads,revenue,0.0,121.49857142857142,-13.69640958145537,-107.80216184711605,32.71375565551126,-21.894973917917795,-10.818781737593461
2025-09-19,Bing Ads,revenue,275.85,93.44428571428573,9.321142242423793,173.08457204329048,33.03975722938845,-39.39154375582849,282.20178652644006
2025-09-20,Bing Ads,revenue,0.0,77.15,-16.160064303186598,-60.989935696813404,32.814627458436775,-29.034050088696905,-3.78057736973987
2025-09-21,Bing Ads,revenue,69.86,67.74428571428571,1.0277815018020693,1.0879327839122208,31.926918959394147,24.99437272485668,12.938708315749171
2025-09-22,Bing Ads,revenue,39.19,73.31142857142856,2.8929042543151424,-37.01433282574371,32.25385124412708,19.334623116998877,-12.398474361125956
2025-09-23,Bing Ads,revenue,23.97,33.904285714285706,23.28487275825215,-33.219158472537856,33.711040268783556,-1.8117269712096702,-7.929313297573888
2025-09-24,Bing Ads,revenue,65.34,33.904285714285706,-6.670226872151184,38.10594115786548,36.22660918356193,60.32721185009464,-31.213821033656572
2025-09-25,Bing Ads,revenue,38.97,70.56428571428572,-13.69640958145537,-17.897876132830348,39.182446865184936,-20.805198620907714,20.59275175572278
2025-09-26,Bing Ads,revenue,0.0,79.7042857142857,9.321142242423793,-89.02542795670949,42.59342944926084,-46.19542522593412,3.6019957766732844
2025-09-27,Bing Ads,revenue,0.0,88.38,-16.160064303186598,-72.2199356968134,46.40044354617579,-44.703146645175515,-1.6972969010002714
2025-09-28,Bing Ads,revenue,326.48,79.04571428571427,1.0277815018020693,246.40650421248367,48.95197442099499,-9.436946535577846,286.96497211458285
2025-09-29,Bing Ads,revenue,103.16999999999999,92.23571428571428,2.8929042543151424,8.041381459970564,50.00587789748847,47.39069961359699,5.773422488914527
2025-09-30,Bing Ads,revenue,84.7,92.23571428571428,23.28487275825215,-30.820587043966427,50.422875316466985,28.141568490845287,6.13555619268773
2025-10-01,Bing Ads,revenue,0.0,92.23571428571428,-6.670226872151184,-85.56548741356309,50.30102981442101,57.52565876607044,-107.82668858049145
2025-10-02,Bing Ads,revenue,131.3,78.18714285714285,-13.69640958145537,66.80926672431254,51.23406989849102,-21.16554927437207,101.23147937588107
2025-10-03,Bing Ads,revenue,0.0,63.44857142857143,9.321142242423793,-72.76971367099522,57.38463444679771,-45.51636752023661,-11.868266926561105
2025-10-04,Bing Ads,revenue,0.0,92.04857142857142,-16.160064303186598,-75.88850712538482,64.95438793601478,-47.497099353472194,-17.45728858254259
2025-10-05,Bing Ads,revenue,228.14000000000001,117.44285714285714,1.0277815018020693,109.66936135534081,70.37376956660604,-26.203878525328516,183.9701089587225
2025-10-06,Bing Ads,revenue,0.0,110.45142857142856,2.8929042543151424,-113.3443328257437,76.28690047058579,16.405146322639517,-92.6920467932253
2025-10-07,Bing Ads,revenue,284.9,122.73285714285714,23.28487275825215,138.88227009889067,84.1912514956998,71.5110162396496,129.19773226465054
2025-10-08,Bing Ads,revenue,177.76,135.89142857142858,-6.670226872151184,48.5387983007226,92.4692766057001,62.73452274722044,22.55620064707945
2025-10-09,Bing Ads,revenue,82.36,107.44285714285712,-13.69640958145537,-11.386447561401752,100.63304757829373,-21.117316449270152,2.8442688709764212
2025-10-10,Bing Ads,revenue,85.97,133.89999999999998,9.321142242423793,-57.25114224242377,102.62068950794975,-21.67450487919129,5.02381537124154
2025-10-11,Bing Ads,revenue,92.11,119.00571428571428,-16.160064303186598,-10.73564998252768,94.71150684293298,-36.96681722505721,34.36531038212422
2025-10-12,Bing Ads,revenue,29.0,111.71285714285712,1.0277815018020693,-83.74063864465919,84.96191017149422,-50.578120461924144,-5.383789709570081
2025-10-13,Bing Ads,revenue,185.2,104.50428571428571,2.8929042543151424,77.80281003139913,75.38417627096838,17.316150017879306,92.49967371115231
2025-10-14,Bing Ads,revenue,180.64,98.15,23.28487275825215,59.20512724174783,66.49748075849784,2.011613542391226,112.13090569911093
2025-10-15,Bing Ads,revenue,126.71000000000001,84.99142857142857,-6.670226872151184,48.38879830072262,57.533163569491336,83.73771049515422,-14.560874064645546
2025-10-16,Bing Ads,revenue,31.9,80.8485714285714,-13.69640958145537,-35.252161847116035,47.97109786672074,-21.519681919695405,5.448584052974667
2025-10-17,Bing Ads,revenue,41.49,58.709999999999994,9.321142242423793,-26.541142242423785,39.80052926921101,13.562978614806871,-11.873507884017883
2025-10-18,Bing Ads,revenue,0.0,70.34714285714286,-16.160064303186598,-54.187078553956255,35.72154318158237,-19.464631228757376,-16.256911952824993
2025-10-19,Bing Ads,revenue,0.0,55.65428571428571,1.0277815018020693,-56.68206721608778,36.10240627712841,-44.48787390724038,8.385467630111968
2025-10-20,Bing Ads,revenue,30.23,51.097142857142856,2.8929042543151424,-23.760047111457997,38.69693957430775,2.7095778717825425,-11.17651744609029
2025-10-21,Bing Ads,revenue,262.1,60.441428571428574,23.28487275825215,178.3736986703193,41.57975518004944,-51.78932384537429,272.30956866532483
2025-10-22,Bing Ads,revenue,23.86,67.04428571428572,-6.670226872151184,-36.51405884213454,44.972182223730634,98.14090967160367,-119.25309189533431
2025-10-23,Bing Ads,revenue,0.0,67.04428571428572,-13.69640958145537,-53.34787613283035,49.345387308467075,-27.242498515036836,-22.10288879343024
2025-10-24,Bing Ads,revenue,106.9,74.02571428571429,9.321142242423793,23.553143471861926,54.324819135337776,36.966814779880664,15.608366084781565
2025-10-25,Bing Ads,revenue,46.22,43.59,-16.160064303186598,18.790064303186593,60.09952754628545,-19.670717394292623,5.791189848007171
2025-10-26,Bing Ads,revenue,0.0,67.30285714285714,1.0277815018020693,-68.3306386446592,67.73978778796447,-54.15751494832588,-13.582272839638591
2025-10-27,Bing Ads,revenue,79.1,75.42714285714285,2.8929042543151424,0.7799528885419975,76.20571782342327,4.1853723441059465,-1.2910901675292195
2025-10-28,Bing Ads,revenue,49.05,81.40142857142857,23.28487275825215,-55.63630132968072,84.35342180482802,-30.531480424997977,-4.771941379830039
2025-10-29,Bing Ads,revenue,189.85,86.12142857142857,-6.670226872151184,110.39879830072262,92.01563110713539,96.66689025160322,1.1674786412613827
2025-10-30,Bing Ads,revenue,56.87,115.90285714285713,-13.69640958145537,-45.33644756140176,99.6526246003347,-56.91155500456549,14.128930404230786
2025-10-31,Bing Ads,revenue,148.72,122.29857142857144,9.321142242423793,17.10028632900477,108.05943489866756,41.30406507137999,-0.6434999700475572
2025-11-01,Bing Ads,revenue,79.26,132.91571428571427,-16.160064303186598,-37.49564998252767,116.62896298394358,-33.037202561697484,-4.3317604222460915
2025-11-02,Bing Ads,revenue,208.47,143.04857142857142,1.0277815018020693,64.39364706962651,123.7522084906397,-0.2205672019823237,84.93835871134263
2025-11-03,Bing Ads,revenue,123.87,180.1842857142857,2.8929042543151424,-59.20718996860083,128.77875977011396,-2.874699125004255,-2.0340606451097045
2025-11-04,Bing Ads,revenue,123.37,185.28857142857143,23.28487275825215,-85.20344418682357,132.8634114540922,-12.785931382689101,3.2925199285969313
2025-11-05,Bing Ads,revenue,260.78,186.99999999999997,-6.670226872151184,80.45022687215119,136.99486711200373,85.48697644598347,38.298156442012754
2025-11-06,Bing Ads,revenue,316.82000000000005,171.10000000000002,-13.69640958145537,159.4164095814554,140.85192413617432,-77.64290442521815,253.61098028904388
2025-11-07,Bing Ads,revenue,184.45,177.89857142857142,9.321142242423793,-2.7697136709952197,142.3758641148544,38.12465839227163,3.9494774928739673
